id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
vndb-c151,vndb,12,24,,,クリスカ・ビャーチェノワ,Cryska Barchenowa,Scarlet Twin,女,,,Galgame,Galgame,マブラヴ オルタネイティヴ トータル・イクリプス,Muv-Luv Alternative Total Eclipse,2013,Galgame,,"A TSF pilot in the Soviet Military’s Idol test unit. She pilots a multi-seater Su-37B, and her skills as a pilot far exceed anyone else’s. She and her fellow pilot, Inia, are known as the “Scarlet Twins”.",597,0,597,0,,https://t.vndb.org/ch/78/134878.jpg,https://t.vndb.org/ch/78/134878.jpg,,#596196 #323740 #b7aac0 #e2d9e0 #f7f1ef #ffffff,Violet White Shoulder-length Straight Teen Slim Pale Trousers Fighting Violet,,,https://vndb.org/c151,
vndb-c43415,vndb,12,27,,,ナタリー・デュクレール,Natalie Duclert,,女,,,Galgame,Galgame,マブラヴ オルタネイティヴ トータル・イクリプス,Muv-Luv Alternative Total Eclipse,2013,Galgame,,,597,0,597,0,,https://t.vndb.org/ch/06/52106.jpg,https://t.vndb.org/ch/06/52106.jpg,,#553526 #9c7764 #6d524b #2a1c1e #403643 #c0b5b0,Waist Length+ Slim Pale Green Waitstaff Death French Terrorist Betrayal Orange,,,https://vndb.org/c43415,
al64599,anilist,1,5,,,夜刀神狗朗,Kuroh Yatogami,Black Dog / Kuro,男,A,18,动画,动画,K,,2012,动画,"[{""t"":""K"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":173618},{""t"":""K RETURN OF KINGS"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":65697},{""t"":""K MISSING KINGS"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":54450},{""t"":""K SEVEN STORIES「R:B ～BLAZE～」"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":13536},{""t"":""K SEVEN STORIES「Circle Vision ～Nameless Song～」"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":6085},{""t"":""K Seven Stories ザ・アイドルK"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":2200}]","178 cm A young man with an unyielding personality. He is also a skilled swordsman, martial artist, and housekeeper. Kuroh is a quiet, serious and composed individual that appears tough and completely no-nonsense on the surface.",596,596,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b64599-VxC3Xua4HSQ0.png,https://s4.anilist.co/file/anilistcdn/character/medium/b64599-VxC3Xua4HSQ0.png,,,,https://anilist.co/character/64599,,,
vndb-c64206,vndb,1,19,,,フィン・ユークレース,Fin Euclase,,男,,,Galgame,Galgame,スチームプリズン,,2016,Galgame,"[{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":41}]","Faith A low-ranked police, he is Cyrus' co-worker and partner on the job. Even though he is weak, he has a very kind and gentle personality.",596,0,596,0,,https://t.vndb.org/ch/53/77253.jpg,https://t.vndb.org/ch/53/77253.jpg,,#523534 #79655b #a59780 #c9beb3 #f0e8d9 #fffffe,Ahoge Curtained Short Straight Green Pale Uniform Trousers Dress Shoes Sword,,,https://vndb.org/c64206,
vndb-c49571,vndb,3,29,,,ウルリク・フェリエ,Ulrik Ferrie,,男,,,Galgame,Galgame,スチームプリズン,,2016,Galgame,"[{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":41}]","Character Prudence An elusive informant. Appears to have connections with Eltcreed from the past, and often relies on him with personal problems. Has an aloof and sarcastic personality.",596,0,596,0,,https://t.vndb.org/ch/32/59332.jpg,https://t.vndb.org/ch/32/59332.jpg,,#985036 #321315 #3a2b4b #6b4c75 #ae9792 #e4dac0,Short Green Slim Pale Orphan Blue Young-adult Vest Gloves Boots,,,https://vndb.org/c49571,
al90114,anilist,6,18,,,灰呂杵志,Kineshi Hairo,,男,,,动画|漫画,动画,斉木楠雄のΨ難,齐木楠雄的灾难,2016,动画,"[{""t"":""斉木楠雄のΨ難"",""cn"":""齐木楠雄的灾难"",""ty"":""动画"",""y"":2016,""pop"":358529},{""t"":""斉木楠雄のΨ難 2"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":189627},{""t"":""斉木楠雄のΨ難 Ψ始動編"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":98277},{""t"":""斉木楠雄のΨ難 完結編"",""cn"":""齐木楠雄的灾难 完结篇"",""ty"":""动画"",""y"":2018,""pop"":91668},{""t"":""斉木楠雄のΨ難"",""cn"":""齐木楠雄的灾难"",""ty"":""漫画"",""y"":2012,""pop"":16675},{""t"":""斉木楠雄のΨ難 (ONA)"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":14860}]","An overly hot-blooded, energetic, passionate student who enjoys sports and is constantly trying to get other people motivated.",596,596,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b90114-Odk7dywX6keY.png,https://s4.anilist.co/file/anilistcdn/character/medium/b90114-Odk7dywX6keY.png,,,,https://anilist.co/character/90114,,,
vndb-c49570,vndb,6,21,,,エルトクリード・ヴァーレンティン,Eltcreed Valentin,,男,,,Galgame,Galgame,スチームプリズン,,2016,Galgame,"[{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":41}]","Character Charity The head of the bank Valentin which has control over Liberalitas, an area of The Earth. He speaks formally to everyone around him, and approaches all in gentlemanly fashion.",596,0,596,0,,https://t.vndb.org/ch/31/59331.jpg,https://t.vndb.org/ch/31/59331.jpg,,#793e38 #a06f78 #352023 #403966 #e7ad9b #f7e8d1,Brown Short Slim Pale Trousers Sword Hard Worker Orphan Violet Young-adult,,,https://vndb.org/c49570,
vndb-c49574,vndb,7,22,,,ユネ・セキエ,Yune Sekiei,,男,,,Galgame,Galgame,スチームプリズン,,2016,Galgame,"[{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":41}]","?? Character Hope A young boy revered by The Heavens as the Shinkan, a being supposedly loved by God. Though his status makes him hard to approach, he laugh innocently sometimes like a child, and has a personality that’s hard to grasp.",596,0,596,0,,https://t.vndb.org/ch/35/59335.jpg,https://t.vndb.org/ch/35/59335.jpg,,#8b7596 #c39790 #433144 #e9c7ab #bdcee4 #f3f2ee,White Long Teen Slim Pale Disaster White Robe Hat Cloak,,,https://vndb.org/c49574,
vndb-c49572,vndb,11,11,,,アダージュ,Adage,,男,,,Galgame,Galgame,スチームプリズン,,2016,Galgame,"[{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":41}]","Character Temperance A doctor who lives beyond the areas supervised by the HOUNDS. Despite being a rather cold person, he is good at taking care of others, and is respected by those around him.",596,0,596,0,,https://t.vndb.org/ch/33/59333.jpg,https://t.vndb.org/ch/33/59333.jpg,,#8c4939 #bb7e68 #6a4c71 #4c3c3f #f3c6af #281f24,Black Short Straight Green Slim Pale Trousers Orphan Cooking Red,,,https://vndb.org/c49572,
vndb-c49573,vndb,12,5,,,イネス・ハインリヒ・ハイネ,Ines Heinrich Heine,,男,,,Galgame,Galgame,スチームプリズン,,2016,Galgame,"[{""t"":""スチームプリズン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":596},{""t"":""スチームプリズン -Beyond the Steam-"",""cn"":"""",""ty"":""Galgame"",""y"":2024,""pop"":41}]","Character Fortitude The sub-leader of HOUNDS. Though he is popular, he is also rather earnest and serious, causing him to stand out in HOUNDS, which is filled with rough people. Has connections with Adage.",596,0,596,0,,https://t.vndb.org/ch/34/59334.jpg,https://t.vndb.org/ch/34/59334.jpg,,#c59060 #8f5747 #210b0d #540f0c #dec5af #322a3a,Blond Short Straight Pale Uniform Trousers Hard Worker Cooking Amber Young-adult,,,https://vndb.org/c49573,
al85781,anilist,4,20,,,四宮小次郎,Koujirou Shinomiya,Kojiro / The Légumes Magician / Vegetarian Magician,男,,,动画|漫画,动画,食戟のソーマ,食戟之灵,2015,动画,"[{""t"":""食戟のソーマ"",""cn"":""食戟之灵"",""ty"":""动画"",""y"":2015,""pop"":403190},{""t"":""食戟のソーマ 弍ノ皿"",""cn"":""食戟之灵 贰之皿"",""ty"":""动画"",""y"":2016,""pop"":260416},{""t"":""食戟のソーマ 餐ノ皿"",""cn"":""食戟之灵 餐之皿"",""ty"":""动画"",""y"":2017,""pop"":227810},{""t"":""食戟のソーマ 神ノ皿"",""cn"":""食戟之灵  神之皿"",""ty"":""动画"",""y"":2019,""pop"":176469},{""t"":""食戟のソーマ 豪ノ皿"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":149392},{""t"":""食戟のソーマ"",""cn"":""食戟之灵"",""ty"":""漫画"",""y"":2012,""pop"":47857}]","Owner of a French cuisine restaurant called Shino's, Kojirou was a student of the 79th generation and held the first seat of the Elite Ten. He is commonly seen sporting glasses and red hair.",595,595,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/85781.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/85781.jpg,,,,https://anilist.co/character/85781,,,
al280139,anilist,5,9,1964,,万年嵐子,Ranko Mannen,,女,O,35-,动画|漫画,动画,アキバ冥途戦争,,2022,动画,"[{""t"":""アキバ冥途戦争"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":72232},{""t"":""冥途人生 (めいどらいふ!)"",""cn"":"""",""ty"":""漫画"",""y"":2022,""pop"":452}]","**** 166 cm A 35-year-old woman with a stern, professional demeanor at all times, whether serving patrons at the cafe or gunning down rival maids.",595,595,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b280139-ggy1EZrWa0up.png,https://s4.anilist.co/file/anilistcdn/character/medium/b280139-ggy1EZrWa0up.png,,,,https://anilist.co/character/280139,,,
al298949,anilist,10,3,,,セミュ・グライア,Semiu Grier,,女,,26,动画|漫画,动画,ガチアクタ,GACHIAKUTA咔嗒咔嗒,2025,动画,"[{""t"":""ガチアクタ"",""cn"":""GACHIAKUTA咔嗒咔嗒"",""ty"":""动画"",""y"":2025,""pop"":255821},{""t"":""ガチアクタ"",""cn"":""GACHIAKUTA咔嗒咔嗒"",""ty"":""漫画"",""y"":2022,""pop"":66558}]","Cleaners 175 cm + 8 cm Heels ""Eyes"" Semiu is very confident and professional, preferring to get on with things as quickly as possible. She is dedicated to her job, being at the janitors desk and picking up calls as soon as dawn strikes.",595,595,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b298949-l3RnVSHlyRc3.png,https://s4.anilist.co/file/anilistcdn/character/medium/b298949-l3RnVSHlyRc3.png,,,,https://anilist.co/character/298949,,,
vndb-c59707,vndb,4,4,,,井ノ原 真紀,Inohara Maki,Bucks / Makster / Overkill / Soul Speed,女,A,,Galgame,Galgame,グリザイア ファントムトリガー Vol. 2,,2017,Galgame,"[{""t"":""グリザイア ファントムトリガー Vol. 2"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":594},{""t"":""グリザイア ファントムトリガー Vol. 3"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":531},{""t"":""グリザイア ファントムトリガー Vol. 4"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":480},{""t"":""グリザイア ファントムトリガー Vol. 5"",""cn"":"""",""ty"":""Galgame"",""y"":2018,""pop"":445},{""t"":""グリザイア ファントムトリガー Vol. 6"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":369},{""t"":""グリザイア ファントムトリガー Vol. 5.5"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":362}]","AKA “Soul Speed”. Maki is affiliated with a hostile Russian crime syndicate; it is likely that she is being employed by the organization as both a contract killer and bagman. Maki is strong and well-built, making her handy in a fight.",594,0,594,0,,https://t.vndb.org/ch/31/71031.jpg,https://t.vndb.org/ch/31/71031.jpg,,#2f3039 #cfaca1 #76696a #f9e3d1 #fbf2e3 #ffffff,Black Ponytail Waist Length+ Straight Pale School Uniform Orphan Fighting Red Young-adult,,,https://vndb.org/c59707,
al54963,anilist,4,22,,,若宮詩暢,Shinobu Wakamiya,Queen,女,O,16-18,动画|漫画,动画,ちはやふる,,2011,动画,"[{""t"":""ちはやふる"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":123287},{""t"":""ちはやふる 2"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":57197},{""t"":""ちはやふる 3"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":45191},{""t"":""ちはやふる"",""cn"":"""",""ty"":""漫画"",""y"":2007,""pop"":23299},{""t"":""ちはやふる 中学生編"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":840},{""t"":""ちはやふる plus きみがため"",""cn"":"""",""ty"":""漫画"",""y"":2023,""pop"":822}]","160 cm Poem #40 Though I would hide it, In my face it still appears-- My fond, secret love. And now he questions me: ""Is something bothering you?"" Shinobu Wakamiya is the current Queen of Karuta, she is also the youngest Queen in history.",594,594,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b54963-GDcdo1GZ79YV.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b54963-GDcdo1GZ79YV.jpg,,,,https://anilist.co/character/54963,,,
al268523,anilist,9,30,,,キサラ,Kisara,,女,,,动画|漫画,动画,Engage Kiss,,2022,动画,"[{""t"":""Engage Kiss"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":91954},{""t"":""Engage Kiss"",""cn"":"""",""ty"":""漫画"",""y"":2022,""pop"":892}]","**** 158 cm A young girl who goes to a high school in Bayron City. She is actually a demon girl who is hundreds of years old. She has the ability to eat the memories of people, including [Shuu](//anilist.co/character/268522/Ogata-Shuu).",594,594,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b268523-RPozrKKyDP1V.png,https://s4.anilist.co/file/anilistcdn/character/medium/b268523-RPozrKKyDP1V.png,,,,https://anilist.co/character/268523,,,
al214056,anilist,11,3,,,伊理戸結女,Yume Irido,Yume Ayai,女,,16,动画|漫画|轻小说,动画,継母の連れ子が元カノだった,,2022,动画,"[{""t"":""継母の連れ子が元カノだった"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":108105},{""t"":""継母の連れ子が元カノだった"",""cn"":"""",""ty"":""漫画"",""y"":2019,""pop"":6029},{""t"":""継母の連れ子が元カノだった"",""cn"":"""",""ty"":""轻小说"",""y"":2018,""pop"":3172}]","Yume moves in with her ex-boyfriend Mizuto Irido when their parents remarry. Loves reading, especially mystery novels. Used to be quite introverted and shy but put in the effort to socialize and become popular after entering high school.",594,594,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b214056-UhrqQdA1xUoW.png,https://s4.anilist.co/file/anilistcdn/character/medium/b214056-UhrqQdA1xUoW.png,,,,https://anilist.co/character/214056,,,
al10441,anilist,10,31,,,クロミ,Kuromi,Kurumi / Kurumi Nui,女,,,动画,动画,おねがいマイメロディ,,2005,动画,"[{""t"":""おねがいマイメロディ"",""cn"":"""",""ty"":""动画"",""y"":2005,""pop"":7767},{""t"":""My Melody & Kuromi"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":5058},{""t"":""おねがいマイメロディ くるくるシャッフル！"",""cn"":"""",""ty"":""动画"",""y"":2006,""pop"":2060},{""t"":""KUROMI'S PRETTY JOURNEY"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":2035},{""t"":""おねがい マイメロディ すっきり♪"",""cn"":"""",""ty"":""动画"",""y"":2007,""pop"":1269},{""t"":""おねがいマイメロディ きららっ☆"",""cn"":"""",""ty"":""动画"",""y"":2008,""pop"":1114}]","Kuromi is [My Melody](//anilist.co/character/15180/My-Melody)'s rival, who is a white rabbit-like creature wearing a black jester's hat with a pink skull on the front and a black devil's tail.",593,593,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b10441-NS4YVpm03bBp.png,https://s4.anilist.co/file/anilistcdn/character/medium/b10441-NS4YVpm03bBp.png,,,,https://anilist.co/character/10441,,,
al127425,anilist,7,7,,,山田ひざし,Hizashi Yamada,Voice Hero: Present Mic (プレゼント・マイク),男,B,30-,动画,动画,僕のヒーローアカデミア,我的英雄学院,2016,动画,"[{""t"":""僕のヒーローアカデミア"",""cn"":""我的英雄学院"",""ty"":""动画"",""y"":2016,""pop"":873712},{""t"":""僕のヒーローアカデミア２"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":655237},{""t"":""僕のヒーローアカデミア３"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":600666},{""t"":""僕のヒーローアカデミア４"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":532336},{""t"":""僕のヒーローアカデミア５"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":414683},{""t"":""僕のヒーローアカデミア６"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":269963}]","185cm (6'1"") Voice Pro Hero. He also works as an English teacher at U.A. High School and as a radio talk show host. Yamada maintains the eccentric persona of a radio host.",592,592,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b127425-POL7I9NC4emH.png,https://s4.anilist.co/file/anilistcdn/character/medium/b127425-POL7I9NC4emH.png,,,,https://anilist.co/character/127425,,,
al88034,anilist,2,14,,,天々座理世,Rize Tedeza,Thé des Alizés,女,A,15-16,动画|漫画,动画,ご注文はうさぎですか？,,2014,动画,"[{""t"":""ご注文はうさぎですか？"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":69463},{""t"":""ご注文はうさぎですか？？"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":37790},{""t"":""ご注文はうさぎですか？ BLOOM"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":22563},{""t"":""ご注文はうさぎですか?? ~Dear My Sister~"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":15887},{""t"":""ご注文はうさぎですか？？ ~Sing For You~"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":10516},{""t"":""ご注文はうさぎですか？"",""cn"":"""",""ty"":""漫画"",""y"":2011,""pop"":3429}]","160 cm Rize is a tough and headstrong girl. She secretly holds insecurity of not fitting in and can sometimes feel lonely; for example, while she is an independent and physically strong person, she tries to act like an average teenage girl…",589,589,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b88034-RjrFBU7gVCGO.png,https://s4.anilist.co/file/anilistcdn/character/medium/b88034-RjrFBU7gVCGO.png,,,,https://anilist.co/character/88034,,,
al89014,anilist,4,9,,,迅悠一,Yuuichi Jin,,男,,19,动画|漫画,动画,ワールドトリガー,,2014,动画,"[{""t"":""ワールドトリガー"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":120206},{""t"":""ワールドトリガー 2ndシーズン"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":46016},{""t"":""ワールドトリガー 3rdシーズン"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":36828},{""t"":""ワールドトリガー"",""cn"":"""",""ty"":""漫画"",""y"":2013,""pop"":20428},{""t"":""ワールドトリガー REBOOTプロジェクト （仮）"",""cn"":"""",""ty"":""动画"",""y"":"""",""pop"":4584},{""t"":""実力派エリート迅"",""cn"":"""",""ty"":""漫画"",""y"":2011,""pop"":261}]","179 cm (5'10.5"") Yuuichi Jin is an S-Rank agent and also a member of Tamakoma Branch. He is one of the strongest members in Border. He also has a Black Trigger named Fujin.",589,589,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b89014-tHgKpnHQSnbV.png,https://s4.anilist.co/file/anilistcdn/character/medium/b89014-tHgKpnHQSnbV.png,,,,https://anilist.co/character/89014,,,
